"IndicatorId","IndicatorName","OriginalCode","StandardCode","FileName","Quarter","Year","Numerator","Denominator","Rate","DataQuality","ServerName","ServerRecordCount","QueryDateTime"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025Q3","2025","2221","3896","57","Good","FHIR Sandbox","487","2025-11-10 13:37:17"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025Q3","2025","1619","2744","59","Good","UHN HAPI FHIR","343","2025-11-10 13:37:17"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025Q4","2025","1823","5525","33","Good","SMART Health IT","325","2025-11-10 13:37:17"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025Q4","2025","199","486","41","Good","HAPI FHIR Test","54","2025-11-10 13:37:17"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025Q4","2025","550","1529","36","Good","FHIR Sandbox","139","2025-11-10 13:37:17"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025Q4","2025","832","2775","30","Good","UHN HAPI FHIR","185","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q1","2024","1471","3344","44","Good","SMART Health IT","418","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q1","2024","1774","4668","38","Good","HAPI FHIR Test","389","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q1","2024","578","1928","30","Good","FHIR Sandbox","241","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q1","2024","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q2","2024","1706","3630","47","Good","SMART Health IT","330","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q2","2024","647","995","65","Good","HAPI FHIR Test","199","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q2","2024","3464","6928","50","Good","FHIR Sandbox","433","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q2","2024","6021","8854","68","Good","UHN HAPI FHIR","466","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q3","2024","1306","3730","35","Good","SMART Health IT","373","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q3","2024","1084","2930","37","Good","HAPI FHIR Test","293","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q3","2024","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q3","2024","1216","3200","38","Good","UHN HAPI FHIR","400","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q4","2024","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q4","2024","4471","8280","54","Good","HAPI FHIR Test","460","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q4","2024","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q4","2024","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q1","2025","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q1","2025","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q1","2025","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q1","2025","1980","5656","35","Good","UHN HAPI FHIR","404","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q2","2025","2010","2754","73","Good","SMART Health IT","459","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q2","2025","716","1008","71","Good","HAPI FHIR Test","84","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q2","2025","744","1128","66","Good","FHIR Sandbox","141","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q2","2025","1395","2325","60","Good","UHN HAPI FHIR","155","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q3","2025","865","2884","30","Good","SMART Health IT","412","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q3","2025","401","1002","40","Good","HAPI FHIR Test","167","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q3","2025","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q3","2025","1532","3830","40","Good","UHN HAPI FHIR","383","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q4","2025","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q4","2025","561","1168","48","Good","HAPI FHIR Test","146","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q4","2025","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q4","2025","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q1","2024","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q1","2024","2918","6080","48","Good","HAPI FHIR Test","380","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q1","2024","3121","6935","45","Good","FHIR Sandbox","365","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q1","2024","3260","5928","55","Good","UHN HAPI FHIR","312","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q2","2024","2323","4224","55","Good","SMART Health IT","264","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q2","2024","1832","2475","74","Good","HAPI FHIR Test","275","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q2","2024","2134","4104","52","Good","FHIR Sandbox","342","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q2","2024","1341","1944","69","Good","UHN HAPI FHIR","216","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q3","2024","155","322","48","Good","SMART Health IT","23","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q3","2024","1301","2502","52","Good","HAPI FHIR Test","417","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q3","2024","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q3","2024","1358","3234","42","Good","UHN HAPI FHIR","231","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q4","2024","610","1270","48","Good","SMART Health IT","127","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q4","2024","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q4","2024","1161","2639","44","Good","FHIR Sandbox","377","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q4","2024","2023","4046","50","Good","UHN HAPI FHIR","238","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q1","2025","81","145","56","Good","SMART Health IT","29","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q1","2025","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q1","2025","551","1312","42","Good","FHIR Sandbox","164","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q1","2025","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q2","2025","3069","7485","41","Good","SMART Health IT","499","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q2","2025","768","1670","46","Good","HAPI FHIR Test","167","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q2","2025","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q2","2025","2353","5740","41","Good","UHN HAPI FHIR","410","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q3","2025","2362","6562","36","Good","SMART Health IT","386","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q3","2025","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q3","2025","356","868","41","Good","FHIR Sandbox","62","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q3","2025","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q4","2025","73","140","52","Good","SMART Health IT","20","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q4","2025","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q4","2025","3460","6071","57","Good","FHIR Sandbox","467","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q4","2025","3811","7939","48","Good","UHN HAPI FHIR","467","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q1","2024","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q1","2024","2461","5236","47","Good","HAPI FHIR Test","476","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q1","2024","775","1582","49","Good","FHIR Sandbox","113","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q1","2024","528","1287","41","Good","UHN HAPI FHIR","143","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q2","2024","864","1490","58","Good","SMART Health IT","298","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q2","2024","1503","3666","41","Good","HAPI FHIR Test","282","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q2","2024","1719","3738","46","Good","FHIR Sandbox","267","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q2","2024","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q3","2024","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q3","2024","1166","2590","45","Good","HAPI FHIR Test","185","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q3","2024","2279","6160","37","Good","FHIR Sandbox","385","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q3","2024","523","1377","38","Good","UHN HAPI FHIR","153","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q4","2024","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q4","2024","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q4","2024","668","1310","51","Good","FHIR Sandbox","262","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q4","2024","1764","3094","57","Good","UHN HAPI FHIR","221","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q1","2025","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q1","2025","125","250","50","Good","HAPI FHIR Test","25","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q1","2025","4137","7258","57","Good","FHIR Sandbox","382","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q1","2025","1876","3753","50","Good","UHN HAPI FHIR","417","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q2","2025","1238","2880","43","Good","SMART Health IT","288","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q2","2025","428","930","46","Good","HAPI FHIR Test","93","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q2","2025","3593","6194","58","Good","FHIR Sandbox","326","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q2","2025","681","1362","50","Good","UHN HAPI FHIR","227","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q3","2025","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q3","2025","40","90","44","Good","HAPI FHIR Test","10","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q3","2025","1507","4185","36","Good","FHIR Sandbox","279","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q3","2025","1686","4014","42","Good","UHN HAPI FHIR","446","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q4","2025","2178","3960","55","Good","SMART Health IT","264","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q4","2025","298","497","60","Good","HAPI FHIR Test","71","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q4","2025","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q4","2025","4100","7885","52","Good","UHN HAPI FHIR","415","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q1","2024","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q1","2024","2808","7020","40","Good","HAPI FHIR Test","468","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q1","2024","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q1","2024","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q2","2024","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q2","2024","167","322","52","Good","HAPI FHIR Test","46","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q2","2024","1109","2772","40","Good","FHIR Sandbox","252","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q2","2024","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q3","2024","2710","5421","50","Good","SMART Health IT","417","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q3","2024","965","2412","40","Good","HAPI FHIR Test","134","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q3","2024","987","2244","44","Good","FHIR Sandbox","204","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q3","2024","949","2156","44","Good","UHN HAPI FHIR","308","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q4","2024","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q4","2024","3065","6255","49","Good","HAPI FHIR Test","417","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q4","2024","1171","2856","41","Good","FHIR Sandbox","476","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q4","2024","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2025Q1","2025","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2025Q1","2025","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2025Q1","2025","798","1596","50","Good","FHIR Sandbox","114","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2025Q1","2025","3728","6213","60","Good","UHN HAPI FHIR","327","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2025Q2","2025","2053","5865","35","Good","SMART Health IT","345","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2025Q2","2025","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:37:17"
