"IndicatorId","IndicatorName","OriginalCode","StandardCode","FileName","Period","Year","Numerator","Denominator","Rate","DataQuality","ServerName","ServerRecordCount","QueryDateTime"
"11","全人工膝關節置換手術後九十日以內置換物深部感染率","3249","IND-011","15-2全人工膝關節置換手術後九十日以內置換物深部感染率(3249).cql","2024 Annual","2024","7358","125503","5.86","Calculated","UHN HAPI FHIR","607","2025-11-10 13:28:05"
"12","半人工膝關節置換手術後九十日以內置換物深部感染率","3250","IND-012","15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql","2024 Annual","2024","8450","68051","12.42","Calculated","SMART Health IT","585","2025-11-10 13:28:05"
"12","半人工膝關節置換手術後九十日以內置換物深部感染率","3250","IND-012","15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql","2024 Annual","2024","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:28:05"
"12","半人工膝關節置換手術後九十日以內置換物深部感染率","3250","IND-012","15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql","2024 Annual","2024","17580","176064","9.99","Calculated","FHIR Sandbox","1312","2025-11-10 13:28:05"
"12","半人工膝關節置換手術後九十日以內置換物深部感染率","3250","IND-012","15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql","2024 Annual","2024","11165","84166","13.27","Calculated","UHN HAPI FHIR","401","2025-11-10 13:28:05"
"13","住院手術傷口感染率","1658季 1666年","IND-013","16住院手術傷口感染率(1658季 1666年).cql","2024 Annual","2024","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:28:05"
"13","住院手術傷口感染率","1658季 1666年","IND-013","16住院手術傷口感染率(1658季 1666年).cql","2024 Annual","2024","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:28:05"
"13","住院手術傷口感染率","1658季 1666年","IND-013","16住院手術傷口感染率(1658季 1666年).cql","2024 Annual","2024","13400","82122","16.32","Calculated","FHIR Sandbox","1197","2025-11-10 13:28:05"
"13","住院手術傷口感染率","1658季 1666年","IND-013","16住院手術傷口感染率(1658季 1666年).cql","2024 Annual","2024","7963","64338","12.38","Calculated","UHN HAPI FHIR","243","2025-11-10 13:28:05"
"14","急性心肌梗塞死亡率","1662季 1668年","IND-014","17急性心肌梗塞死亡率(1662季 1668年).cql","2024 Annual","2024","5744","20020","28.69","Calculated","SMART Health IT","786","2025-11-10 13:28:05"
"14","急性心肌梗塞死亡率","1662季 1668年","IND-014","17急性心肌梗塞死亡率(1662季 1668年).cql","2024 Annual","2024","11476","57169","20.07","Calculated","HAPI FHIR Test","1172","2025-11-10 13:28:05"
"14","急性心肌梗塞死亡率","1662季 1668年","IND-014","17急性心肌梗塞死亡率(1662季 1668年).cql","2024 Annual","2024","11476","57169","20.07","Calculated","FHIR Sandbox","1104","2025-11-10 13:28:05"
"14","急性心肌梗塞死亡率","1662季 1668年","IND-014","17急性心肌梗塞死亡率(1662季 1668年).cql","2024 Annual","2024","7778","48740","15.96","Calculated","UHN HAPI FHIR","1267","2025-11-10 13:28:05"
"15","失智者使用安寧緩和服務使用率","2795季 2796年","IND-015","18_失智者使用安寧緩和服務使用率(2795季 2796年).cql","2024 Annual","2024","7699","90697","8.49","Calculated","SMART Health IT","372","2025-11-10 13:28:05"
"15","失智者使用安寧緩和服務使用率","2795季 2796年","IND-015","18_失智者使用安寧緩和服務使用率(2795季 2796年).cql","2024 Annual","2024","7991","61042","13.09","Calculated","HAPI FHIR Test","901","2025-11-10 13:28:05"
"15","失智者使用安寧緩和服務使用率","2795季 2796年","IND-015","18_失智者使用安寧緩和服務使用率(2795季 2796年).cql","2024 Annual","2024","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:28:05"
"15","失智者使用安寧緩和服務使用率","2795季 2796年","IND-015","18_失智者使用安寧緩和服務使用率(2795季 2796年).cql","2024 Annual","2024","13175","114620","11.49","Calculated","UHN HAPI FHIR","1091","2025-11-10 13:28:05"
"16","清淨手術術後傷口感染率","2524季 2526年","IND-016","19_清淨手術術後傷口感染率(2524季 2526年).cql","2024 Annual","2024","10336","99690","10.37","Calculated","SMART Health IT","815","2025-11-10 13:28:05"
"16","清淨手術術後傷口感染率","2524季 2526年","IND-016","19_清淨手術術後傷口感染率(2524季 2526年).cql","2024 Annual","2024","8678","84028","10.33","Calculated","HAPI FHIR Test","625","2025-11-10 13:28:05"
"16","清淨手術術後傷口感染率","2524季 2526年","IND-016","19_清淨手術術後傷口感染率(2524季 2526年).cql","2024 Annual","2024","10471","108731","9.63","Calculated","FHIR Sandbox","814","2025-11-10 13:28:05"
"16","清淨手術術後傷口感染率","2524季 2526年","IND-016","19_清淨手術術後傷口感染率(2524季 2526年).cql","2024 Annual","2024","5477","55408","9.88","Calculated","UHN HAPI FHIR","590","2025-11-10 13:28:05"
"17","門診抗生素使用率","1140.01","IND-017","2_門診抗生素使用率(1140.01).cql","2024 Annual","2024","14718","77026","19.11","Calculated","SMART Health IT","522","2025-11-10 13:28:05"
"17","門診抗生素使用率","1140.01","IND-017","2_門診抗生素使用率(1140.01).cql","2024 Annual","2024","14718","77026","19.11","Calculated","HAPI FHIR Test","875","2025-11-10 13:28:05"
"17","門診抗生素使用率","1140.01","IND-017","2_門診抗生素使用率(1140.01).cql","2024 Annual","2024","14159","99976","14.16","Calculated","FHIR Sandbox","609","2025-11-10 13:28:05"
"17","門診抗生素使用率","1140.01","IND-017","2_門診抗生素使用率(1140.01).cql","2024 Annual","2024","14718","77026","19.11","Calculated","UHN HAPI FHIR","1145","2025-11-10 13:28:05"
"18","跨醫院門診同藥理用藥日數重疊率-降血脂(口服)","口服","IND-018","3-10跨醫院門診同藥理用藥日數重疊率-降血脂(口服)(1714).cql","2024 Annual","2024","7078","95699","7.4","Calculated","SMART Health IT","769","2025-11-10 13:28:05"
"18","跨醫院門診同藥理用藥日數重疊率-降血脂(口服)","口服","IND-018","3-10跨醫院門診同藥理用藥日數重疊率-降血脂(口服)(1714).cql","2024 Annual","2024","9656","157140","6.14","Calculated","HAPI FHIR Test","976","2025-11-10 13:28:05"
"18","跨醫院門診同藥理用藥日數重疊率-降血脂(口服)","口服","IND-018","3-10跨醫院門診同藥理用藥日數重疊率-降血脂(口服)(1714).cql","2024 Annual","2024","12553","208224","6.03","Calculated","FHIR Sandbox","1107","2025-11-10 13:28:05"
"18","跨醫院門診同藥理用藥日數重疊率-降血脂(口服)","口服","IND-018","3-10跨醫院門診同藥理用藥日數重疊率-降血脂(口服)(1714).cql","2024 Annual","2024","9870","153393","6.43","Calculated","UHN HAPI FHIR","585","2025-11-10 13:28:05"
"19","跨醫院門診同藥理用藥日數重疊率-降血糖","1715","IND-019","3-11跨醫院門診同藥理用藥日數重疊率-降血糖(1715).cql","2024 Annual","2024","6869","59217","11.6","Calculated","SMART Health IT","903","2025-11-10 13:28:05"
"19","跨醫院門診同藥理用藥日數重疊率-降血糖","1715","IND-019","3-11跨醫院門診同藥理用藥日數重疊率-降血糖(1715).cql","2024 Annual","2024","10562","88502","11.93","Calculated","HAPI FHIR Test","791","2025-11-10 13:28:05"
"19","跨醫院門診同藥理用藥日數重疊率-降血糖","1715","IND-019","3-11跨醫院門診同藥理用藥日數重疊率-降血糖(1715).cql","2024 Annual","2024","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:28:05"
"19","跨醫院門診同藥理用藥日數重疊率-降血糖","1715","IND-019","3-11跨醫院門診同藥理用藥日數重疊率-降血糖(1715).cql","2024 Annual","2024","6869","59217","11.6","Calculated","UHN HAPI FHIR","757","2025-11-10 13:28:05"
"20","跨醫院門診同藥理用藥日數重疊率-抗思覺失調症","1729","IND-020","3-12跨醫院門診同藥理用藥日數重疊率-抗思覺失調症(1729).cql","2024 Annual","2024","14218","146640","9.7","Calculated","SMART Health IT","896","2025-11-10 13:28:05"
"20","跨醫院門診同藥理用藥日數重疊率-抗思覺失調症","1729","IND-020","3-12跨醫院門診同藥理用藥日數重疊率-抗思覺失調症(1729).cql","2024 Annual","2024","14218","146640","9.7","Calculated","HAPI FHIR Test","1000","2025-11-10 13:28:05"
"20","跨醫院門診同藥理用藥日數重疊率-抗思覺失調症","1729","IND-020","3-12跨醫院門診同藥理用藥日數重疊率-抗思覺失調症(1729).cql","2024 Annual","2024","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:28:05"
"20","跨醫院門診同藥理用藥日數重疊率-抗思覺失調症","1729","IND-020","3-12跨醫院門診同藥理用藥日數重疊率-抗思覺失調症(1729).cql","2024 Annual","2024","9954","93762","10.62","Calculated","UHN HAPI FHIR","787","2025-11-10 13:28:05"
"21","跨醫院門診同藥理用藥日數重疊率-抗憂鬱症","1730","IND-021","3-13跨醫院門診同藥理用藥日數重疊率-抗憂鬱症(1730).cql","2024 Annual","2024","7442","83042","8.96","Calculated","SMART Health IT","615","2025-11-10 13:28:05"
"21","跨醫院門診同藥理用藥日數重疊率-抗憂鬱症","1730","IND-021","3-13跨醫院門診同藥理用藥日數重疊率-抗憂鬱症(1730).cql","2024 Annual","2024","7442","83042","8.96","Calculated","HAPI FHIR Test","770","2025-11-10 13:28:05"
"21","跨醫院門診同藥理用藥日數重疊率-抗憂鬱症","1730","IND-021","3-13跨醫院門診同藥理用藥日數重疊率-抗憂鬱症(1730).cql","2024 Annual","2024","7643","79559","9.61","Calculated","FHIR Sandbox","390","2025-11-10 13:28:05"
"21","跨醫院門診同藥理用藥日數重疊率-抗憂鬱症","1730","IND-021","3-13跨醫院門診同藥理用藥日數重疊率-抗憂鬱症(1730).cql","2024 Annual","2024","11850","130280","9.1","Calculated","UHN HAPI FHIR","829","2025-11-10 13:28:05"
"22","跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)","口服","IND-022","3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql","2024 Annual","2024","11042","94609","11.67","Calculated","SMART Health IT","844","2025-11-10 13:28:05"
"22","跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)","口服","IND-022","3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql","2024 Annual","2024","3243","51926","6.25","Calculated","HAPI FHIR Test","635","2025-11-10 13:28:05"
"22","跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)","口服","IND-022","3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql","2024 Annual","2024","11042","94609","11.67","Calculated","FHIR Sandbox","937","2025-11-10 13:28:05"
"22","跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)","口服","IND-022","3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql","2024 Annual","2024","11042","94609","11.67","Calculated","UHN HAPI FHIR","685","2025-11-10 13:28:05"
"23","跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)","口服","IND-023","3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql","2024 Annual","2024","8165","109448","7.46","Calculated","SMART Health IT","252","2025-11-10 13:28:05"
"23","跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)","口服","IND-023","3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql","2024 Annual","2024","6845","80046","8.55","Calculated","HAPI FHIR Test","124","2025-11-10 13:28:05"
"23","跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)","口服","IND-023","3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql","2024 Annual","2024","11313","97376","11.62","Calculated","FHIR Sandbox","1056","2025-11-10 13:28:05"
"23","跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)","口服","IND-023","3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql","2024 Annual","2024","12339","129889","9.5","Calculated","UHN HAPI FHIR","750","2025-11-10 13:28:05"
"24","跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)","口服","IND-024","3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql","2024 Annual","2024","7526","60806","12.38","Calculated","SMART Health IT","428","2025-11-10 13:28:05"
"24","跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)","口服","IND-024","3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql","2024 Annual","2024","12700","87031","14.59","Calculated","HAPI FHIR Test","665","2025-11-10 13:28:05"
"24","跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)","口服","IND-024","3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql","2024 Annual","2024","17412","111776","15.58","Calculated","FHIR Sandbox","1027","2025-11-10 13:28:05"
"24","跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)","口服","IND-024","3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql","2024 Annual","2024","11982","102690","11.67","Calculated","UHN HAPI FHIR","835","2025-11-10 13:28:05"
"25","同醫院門診同藥理用藥日數重疊率-降血壓(口服)","口服","IND-025","3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql","2024 Annual","2024","6027","25501","23.63","Calculated","SMART Health IT","764","2025-11-10 13:28:05"
"25","同醫院門診同藥理用藥日數重疊率-降血壓(口服)","口服","IND-025","3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql","2024 Annual","2024","8934","49207","18.16","Calculated","HAPI FHIR Test","174","2025-11-10 13:28:05"
"25","同醫院門診同藥理用藥日數重疊率-降血壓(口服)","口服","IND-025","3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql","2024 Annual","2024","4001","43256","9.25","Calculated","FHIR Sandbox","632","2025-11-10 13:28:05"
"25","同醫院門診同藥理用藥日數重疊率-降血壓(口服)","口服","IND-025","3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql","2024 Annual","2024","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:28:05"
"26","同醫院門診同藥理用藥日數重疊率-降血脂(口服)","口服","IND-026","3-2同醫院門診同藥理用藥日數重疊率-降血脂(口服)(1711).cql","2024 Annual","2024","6982","61326","11.39","Calculated","SMART Health IT","637","2025-11-10 13:28:05"
"26","同醫院門診同藥理用藥日數重疊率-降血脂(口服)","口服","IND-026","3-2同醫院門診同藥理用藥日數重疊率-降血脂(口服)(1711).cql","2024 Annual","2024","10532","75859","13.88","Calculated","HAPI FHIR Test","610","2025-11-10 13:28:05"
"26","同醫院門診同藥理用藥日數重疊率-降血脂(口服)","口服","IND-026","3-2同醫院門診同藥理用藥日數重疊率-降血脂(口服)(1711).cql","2024 Annual","2024","3239","54297","5.97","Calculated","FHIR Sandbox","471","2025-11-10 13:28:05"
"26","同醫院門診同藥理用藥日數重疊率-降血脂(口服)","口服","IND-026","3-2同醫院門診同藥理用藥日數重疊率-降血脂(口服)(1711).cql","2024 Annual","2024","10532","75859","13.88","Calculated","UHN HAPI FHIR","456","2025-11-10 13:28:05"
"27","同醫院門診同藥理用藥日數重疊率-降血糖","1712","IND-027","3-3同醫院門診同藥理用藥日數重疊率-降血糖(1712).cql","2024 Annual","2024","14165","83170","17.03","Calculated","SMART Health IT","622","2025-11-10 13:28:05"
"27","同醫院門診同藥理用藥日數重疊率-降血糖","1712","IND-027","3-3同醫院門診同藥理用藥日數重疊率-降血糖(1712).cql","2024 Annual","2024","10051","52419","19.17","Calculated","HAPI FHIR Test","679","2025-11-10 13:28:05"
"27","同醫院門診同藥理用藥日數重疊率-降血糖","1712","IND-027","3-3同醫院門診同藥理用藥日數重疊率-降血糖(1712).cql","2024 Annual","2024","14165","83170","17.03","Calculated","FHIR Sandbox","471","2025-11-10 13:28:05"
"27","同醫院門診同藥理用藥日數重疊率-降血糖","1712","IND-027","3-3同醫院門診同藥理用藥日數重疊率-降血糖(1712).cql","2024 Annual","2024","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:28:05"
"28","同醫院門診同藥理用藥日數重疊率-抗思覺失調症","1726","IND-028","3-4同醫院門診同藥理用藥日數重疊率-抗思覺失調症(1726).cql","2024 Annual","2024","11329","71787","15.78","Calculated","SMART Health IT","116","2025-11-10 13:28:05"
"28","同醫院門診同藥理用藥日數重疊率-抗思覺失調症","1726","IND-028","3-4同醫院門診同藥理用藥日數重疊率-抗思覺失調症(1726).cql","2024 Annual","2024","6316","42249","14.95","Calculated","HAPI FHIR Test","652","2025-11-10 13:28:05"
"28","同醫院門診同藥理用藥日數重疊率-抗思覺失調症","1726","IND-028","3-4同醫院門診同藥理用藥日數重疊率-抗思覺失調症(1726).cql","2024 Annual","2024","14152","129259","10.95","Calculated","FHIR Sandbox","1311","2025-11-10 13:28:05"
"28","同醫院門診同藥理用藥日數重疊率-抗思覺失調症","1726","IND-028","3-4同醫院門診同藥理用藥日數重疊率-抗思覺失調症(1726).cql","2024 Annual","2024","9139","99721","9.16","Calculated","UHN HAPI FHIR","721","2025-11-10 13:28:05"
"29","同醫院門診同藥理用藥日數重疊率-抗憂鬱症","1727","IND-029","3-5同醫院門診同藥理用藥日數重疊率-抗憂鬱症(1727).cql","2024 Annual","2024","5484","82602","6.64","Calculated","SMART Health IT","440","2025-11-10 13:28:05"
"29","同醫院門診同藥理用藥日數重疊率-抗憂鬱症","1727","IND-029","3-5同醫院門診同藥理用藥日數重疊率-抗憂鬱症(1727).cql","2024 Annual","2024","15154","135925","11.15","Calculated","HAPI FHIR Test","1154","2025-11-10 13:28:05"
"29","同醫院門診同藥理用藥日數重疊率-抗憂鬱症","1727","IND-029","3-5同醫院門診同藥理用藥日數重疊率-抗憂鬱症(1727).cql","2024 Annual","2024","12882","110635","11.64","Calculated","FHIR Sandbox","785","2025-11-10 13:28:05"
"29","同醫院門診同藥理用藥日數重疊率-抗憂鬱症","1727","IND-029","3-5同醫院門診同藥理用藥日數重疊率-抗憂鬱症(1727).cql","2024 Annual","2024","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:28:05"
"30","同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)","口服","IND-030","3-6同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1728).cql","2024 Annual","2024","15624","123622","12.64","Calculated","SMART Health IT","649","2025-11-10 13:28:05"
