"IndicatorId","IndicatorName","OriginalCode","StandardCode","FileName","Quarter","Year","Numerator","Denominator","Rate","DataQuality","ServerName","ServerRecordCount","QueryDateTime"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025Q1","2025","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:05:50"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025Q1","2025","3135","55377","37","Good","HAPI FHIR Test","443","2025-11-10 13:05:50"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025Q1","2025","3135","55377","37","Good","FHIR Sandbox","77","2025-11-10 13:05:50"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025Q1","2025","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:05:50"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025Q2","2025","3149","58268","48","Good","SMART Health IT","71","2025-11-10 13:05:50"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025Q2","2025","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:05:50"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025Q2","2025","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:05:50"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025Q2","2025","3149","58268","48","Good","UHN HAPI FHIR","275","2025-11-10 13:05:50"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025Q3","2025","3392","46918","52","Good","SMART Health IT","154","2025-11-10 13:05:50"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025Q3","2025","3392","46918","52","Good","HAPI FHIR Test","78","2025-11-10 13:05:50"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025Q3","2025","3392","46918","52","Good","FHIR Sandbox","466","2025-11-10 13:05:50"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025Q3","2025","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:05:50"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025Q4","2025","5327","26297","37","Good","SMART Health IT","466","2025-11-10 13:05:50"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025Q4","2025","5327","26297","37","Good","HAPI FHIR Test","48","2025-11-10 13:05:50"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025Q4","2025","5327","26297","37","Good","FHIR Sandbox","41","2025-11-10 13:05:50"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025Q4","2025","5327","26297","37","Good","UHN HAPI FHIR","121","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q1","2024","5040","23382","37","Good","SMART Health IT","17","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q1","2024","5040","23382","37","Good","HAPI FHIR Test","239","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q1","2024","5040","23382","37","Good","FHIR Sandbox","421","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q1","2024","5040","23382","37","Good","UHN HAPI FHIR","310","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q2","2024","3319","39575","57","Good","SMART Health IT","315","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q2","2024","3319","39575","57","Good","HAPI FHIR Test","37","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q2","2024","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q2","2024","3319","39575","57","Good","UHN HAPI FHIR","382","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q3","2024","5882","31970","40","Good","SMART Health IT","41","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q3","2024","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q3","2024","5882","31970","40","Good","FHIR Sandbox","282","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q3","2024","5882","31970","40","Good","UHN HAPI FHIR","218","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q4","2024","3746","24654","56","Good","SMART Health IT","445","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q4","2024","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q4","2024","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2024Q4","2024","3746","24654","56","Good","UHN HAPI FHIR","316","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q1","2025","5218","32328","37","Good","SMART Health IT","60","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q1","2025","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q1","2025","5218","32328","37","Good","FHIR Sandbox","77","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q1","2025","5218","32328","37","Good","UHN HAPI FHIR","281","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q2","2025","4280","13903","63","Good","SMART Health IT","214","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q2","2025","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q2","2025","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q2","2025","4280","13903","63","Good","UHN HAPI FHIR","404","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q3","2025","1182","32250","35","Good","SMART Health IT","133","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q3","2025","1182","32250","35","Good","HAPI FHIR Test","481","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q3","2025","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q3","2025","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q4","2025","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q4","2025","3389","21381","44","Good","HAPI FHIR Test","238","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q4","2025","3389","21381","44","Good","FHIR Sandbox","164","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025Q4","2025","3389","21381","44","Good","UHN HAPI FHIR","295","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q1","2024","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q1","2024","5037","50907","54","Good","HAPI FHIR Test","255","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q1","2024","5037","50907","54","Good","FHIR Sandbox","484","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q1","2024","5037","50907","54","Good","UHN HAPI FHIR","126","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q2","2024","3383","20216","64","Good","SMART Health IT","73","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q2","2024","3383","20216","64","Good","HAPI FHIR Test","329","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q2","2024","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q2","2024","3383","20216","64","Good","UHN HAPI FHIR","198","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q3","2024","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q3","2024","2305","49504","50","Good","HAPI FHIR Test","47","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q3","2024","2305","49504","50","Good","FHIR Sandbox","331","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q3","2024","2305","49504","50","Good","UHN HAPI FHIR","281","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q4","2024","4931","55002","52","Good","SMART Health IT","425","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q4","2024","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q4","2024","4931","55002","52","Good","FHIR Sandbox","401","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2024Q4","2024","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q1","2025","2902","21399","50","Good","SMART Health IT","157","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q1","2025","2902","21399","50","Good","HAPI FHIR Test","123","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q1","2025","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q1","2025","2902","21399","50","Good","UHN HAPI FHIR","404","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q2","2025","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q2","2025","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q2","2025","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q2","2025","5124","42003","45","Good","UHN HAPI FHIR","138","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q3","2025","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q3","2025","4753","17079","38","Good","HAPI FHIR Test","208","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q3","2025","4753","17079","38","Good","FHIR Sandbox","164","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q3","2025","4753","17079","38","Good","UHN HAPI FHIR","352","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q4","2025","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q4","2025","2601","16185","56","Good","HAPI FHIR Test","355","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q4","2025","2601","16185","56","Good","FHIR Sandbox","270","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025Q4","2025","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q1","2024","3259","59560","48","Good","SMART Health IT","192","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q1","2024","3259","59560","48","Good","HAPI FHIR Test","44","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q1","2024","3259","59560","48","Good","FHIR Sandbox","86","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q1","2024","3259","59560","48","Good","UHN HAPI FHIR","69","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q2","2024","3359","39500","51","Good","SMART Health IT","13","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q2","2024","3359","39500","51","Good","HAPI FHIR Test","68","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q2","2024","3359","39500","51","Good","FHIR Sandbox","251","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q2","2024","3359","39500","51","Good","UHN HAPI FHIR","276","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q3","2024","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q3","2024","3409","36545","40","Good","HAPI FHIR Test","30","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q3","2024","3409","36545","40","Good","FHIR Sandbox","291","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q3","2024","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q4","2024","4315","29608","51","Good","SMART Health IT","104","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q4","2024","4315","29608","51","Good","HAPI FHIR Test","378","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q4","2024","4315","29608","51","Good","FHIR Sandbox","449","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2024Q4","2024","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q1","2025","1650","56437","56","Good","SMART Health IT","14","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q1","2025","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q1","2025","1650","56437","56","Good","FHIR Sandbox","188","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q1","2025","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q2","2025","1465","40746","52","Good","SMART Health IT","266","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q2","2025","1465","40746","52","Good","HAPI FHIR Test","255","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q2","2025","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q2","2025","1465","40746","52","Good","UHN HAPI FHIR","401","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q3","2025","2657","58483","45","Good","SMART Health IT","319","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q3","2025","2657","58483","45","Good","HAPI FHIR Test","370","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q3","2025","2657","58483","45","Good","FHIR Sandbox","125","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q3","2025","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q4","2025","5024","52460","59","Good","SMART Health IT","232","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q4","2025","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q4","2025","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025Q4","2025","5024","52460","59","Good","UHN HAPI FHIR","415","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q1","2024","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q1","2024","2657","22251","36","Good","HAPI FHIR Test","398","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q1","2024","2657","22251","36","Good","FHIR Sandbox","266","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q1","2024","2657","22251","36","Good","UHN HAPI FHIR","347","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q2","2024","5835","12147","44","Good","SMART Health IT","272","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q2","2024","5835","12147","44","Good","HAPI FHIR Test","241","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q2","2024","5835","12147","44","Good","FHIR Sandbox","180","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q2","2024","5835","12147","44","Good","UHN HAPI FHIR","368","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q3","2024","920","32520","50","Good","SMART Health IT","479","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q3","2024","920","32520","50","Good","HAPI FHIR Test","354","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q3","2024","920","32520","50","Good","FHIR Sandbox","123","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q3","2024","920","32520","50","Good","UHN HAPI FHIR","187","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q4","2024","5837","26564","42","Good","SMART Health IT","362","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q4","2024","5837","26564","42","Good","HAPI FHIR Test","77","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q4","2024","5837","26564","42","Good","FHIR Sandbox","148","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2024Q4","2024","5837","26564","42","Good","UHN HAPI FHIR","266","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2025Q1","2025","5476","31216","57","Good","SMART Health IT","36","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2025Q1","2025","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2025Q1","2025","5476","31216","57","Good","FHIR Sandbox","216","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2025Q1","2025","5476","31216","57","Good","UHN HAPI FHIR","169","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2025Q2","2025","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2025Q2","2025","1763","43404","38","Good","HAPI FHIR Test","229","2025-11-10 13:05:50"
